Gradient Profiler Text Data File: 4.24.140128_samp3.csv
Date: 2014-01-28
Time: 18:03:16

User: MK
Experiment name: 4.24.140128
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: 11 10.0% to 50.0% w/v
Time: 3
w2t: 1 x 10^0
Sample Volume: 0.9 ml
Number of Tubes: 6
Volume per mm: 0.143 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event Mark Delay
UV Wavelength: 254 nm
Samples / sec: 12 Hz
EM1 Speed: 0.20 mm/sec
Distance: 72.00 mm
Number: 1
Dead Volume: 0.241868 ml; Distance due to Dead Volume: 1.69 mm
Total Distance: 72.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
48.34, 0.107834, , 
48.36, 0.107977, , 
48.38, 0.107747, , 
48.40, 0.107342, , 
48.41, 0.106597, , 
48.43, 0.106085, , 
48.44, 0.106113, , 
48.46, 0.106494, , 
48.48, 0.107085, , 
48.49, 0.107477, , 
48.51, 0.107925, , 
48.53, 0.108508, , 
48.54, 0.109035, , 
48.56, 0.109864, , 
48.58, 0.110423, , 
48.59, 0.110796, , 
48.61, 0.111045, , 
48.63, 0.111315, , 
48.64, 0.111529, , 
48.66, 0.111727, , 
48.68, 0.112053, , 
48.69, 0.112306, , 
48.71, 0.112548, , 
48.73, 0.113000, , 
48.74, 0.113210, , 
48.76, 0.113147, , 
48.78, 0.113286, , 
48.80, 0.113777, , 
48.81, 0.114158, , 
48.83, 0.114384, , 
48.84, 0.114535, , 
48.86, 0.114665, , 
48.88, 0.115022, , 
48.89, 0.115486, , 
48.91, 0.115764, , 
48.93, 0.115934, , 
48.94, 0.116152, , 
48.96, 0.116668, , 
48.98, 0.116953, , 
48.99, 0.116961, , 
49.01, 0.117124, , 
49.03, 0.117441, , 
49.04, 0.118020, , 
49.06, 0.118511, , 
49.08, 0.118860, , 
49.09, 0.118924, , 
49.11, 0.118908, , 
49.13, 0.119384, , 
49.14, 0.119812, , 
49.16, 0.119982, , 
49.18, 0.120141, , 
49.19, 0.120585, , 
49.21, 0.120938, , 
49.23, 0.121061, , 
49.24, 0.121184, , 
49.26, 0.121402, , 
49.28, 0.121969, , 
49.29, 0.122472, , 
49.31, 0.122694, , 
49.33, 0.122659, , 
49.34, 0.122571, , 
49.36, 0.122909, , 
49.38, 0.123337, , 
49.39, 0.123408, , 
49.41, 0.123142, , 
49.43, 0.123273, , 
49.44, 0.123527, , 
49.46, 0.123805, , 
49.48, 0.124157, , 
49.49, 0.124395, , 
49.51, 0.124645, , 
49.53, 0.124946, , 
49.54, 0.125165, , 
49.56, 0.125038, , 
49.58, 0.124820, , 
49.59, 0.124867, , 
49.61, 0.125010, , 
49.63, 0.125208, , 
49.64, 0.125327, , 
49.66, 0.125426, , 
49.68, 0.125565, , 
49.69, 0.125854, , 
49.71, 0.126092, , 
49.73, 0.126140, , 
49.74, 0.126108, , 
49.76, 0.126180, , 
49.78, 0.126168, , 
49.79, 0.126045, , 
49.81, 0.126057, , 
49.83, 0.126092, , 
49.84, 0.126235, , 
49.86, 0.126382, , 
49.88, 0.126374, , 
49.89, 0.126223, , 
49.91, 0.126025, , 
49.93, 0.126168, , 
49.94, 0.126180, , 
49.96, 0.125969, , 
49.98, 0.125739, , 
49.99, 0.125720, , 
50.01, 0.125621, , 
50.03, 0.125395, , 
50.04, 0.125228, , 
50.06, 0.125077, , 
50.08, 0.124986, , 
50.09, 0.125042, , 
50.11, 0.125010, , 
50.13, 0.124629, , 
50.14, 0.124169, , 
50.16, 0.123995, , 
50.18, 0.123991, , 
50.19, 0.123955, , 
50.21, 0.123733, , 
50.23, 0.123507, , 
50.24, 0.123257, , 
50.26, 0.122944, , 
50.28, 0.122786, , 
50.29, 0.122579, , 
50.31, 0.122338, , 
50.33, 0.122266, , 
50.34, 0.122207, , 
50.36, 0.121731, , 
50.38, 0.121089, , 
50.39, 0.120807, , 
50.41, 0.120795, , 
50.43, 0.120744, , 
50.44, 0.120458, , 
50.46, 0.120042, , 
50.48, 0.119483, , 
50.49, 0.119114, , 
50.51, 0.118904, , 
50.53, 0.118559, , 
50.55, 0.118135, , 
50.56, 0.117925, , 
50.58, 0.117631, , 
50.59, 0.117040, , 
50.61, 0.116501, , 
50.63, 0.116128, , 
50.64, 0.116093, , 
50.66, 0.116121, , 
50.68, 0.115938, , 
50.69, 0.115518, , 
50.71, 0.114959, , 
50.73, 0.114891, , 
50.74, 0.114753, , 
50.76, 0.114344, , 
50.78, 0.113940, , 
50.79, 0.113639, , 
50.81, 0.113393, , 
50.83, 0.113072, , 
50.84, 0.112794, , 
50.86, 0.112505, , 
50.88, 0.112279, , 
50.89, 0.112124, , 
50.91, 0.111934, , 
50.93, 0.111660, , 
50.95, 0.110867, , 
50.96, 0.110693, , 
50.98, 0.110526, , 
50.99, 0.110332, , 
51.01, 0.110003, , 
51.03, 0.109634, , 
51.04, 0.109511, , 
51.06, 0.109150, , 
51.08, 0.108932, , 
51.09, 0.108718, , 
51.11, 0.108441, , 
51.13, 0.108341, , 
51.14, 0.108314, , 
51.16, 0.108100, , 
51.18, 0.107402, , 
51.19, 0.107092, , 
51.21, 0.107120, , 
51.23, 0.107180, , 
51.24, 0.107041, , 
51.26, 0.106747, , 
51.28, 0.106292, , 
51.29, 0.106113, , 
51.31, 0.106204, , 
51.33, 0.106125, , 
51.35, 0.105931, , 
51.36, 0.105776, , 
51.38, 0.105514, , 
51.39, 0.105253, , 
51.41, 0.105158, , 
51.43, 0.105189, , 
51.44, 0.105237, , 
51.46, 0.105265, , 
51.48, 0.105177, , 
51.49, 0.104817, , 
51.51, 0.104424, , 
51.53, 0.104567, , 
51.54, 0.104785, , 
51.56, 0.104749, , 
51.58, 0.104476, , 
51.59, 0.104032, , 
51.61, 0.103639, , 
51.63, 0.103730, , 
51.64, 0.103893, , 
51.66, 0.104055, , 
51.68, 0.104170, , 
51.69, 0.104321, , 
51.71, 0.104289, , 
51.73, 0.104071, , 
51.74, 0.104079, , 
51.76, 0.104214, , 
51.78, 0.104373, , 
51.79, 0.104420, , 
51.81, 0.104313, , 
51.83, 0.104071, , 
51.84, 0.104008, , 
51.86, 0.104258, , 
51.88, 0.104424, , 
51.89, 0.104499, , 
51.91, 0.104551, , 
51.93, 0.104599, , 
51.94, 0.104694, , 
51.96, 0.104928, , 
51.98, 0.105047, , 
51.99, 0.105074, , 
52.01, 0.105193, , 
52.03, 0.105360, , 
52.04, 0.105284, , 
52.06, 0.105142, , 
52.08, 0.105328, , 
52.09, 0.105637, , 
52.11, 0.105974, , 
52.13, 0.106113, , 
52.14, 0.106173, , 
52.16, 0.106161, , 
52.18, 0.106232, , 
52.19, 0.106498, , 
52.21, 0.106605, , 
52.23, 0.106672, , 
52.24, 0.106910, , 
52.26, 0.107251, , 
52.28, 0.107311, , 
52.29, 0.107307, , 
52.31, 0.107382, , 
52.33, 0.107691, , 
52.34, 0.108100, , 
52.36, 0.108314, , 
52.38, 0.108353, , 
52.39, 0.108310, , 
52.41, 0.108282, , 
52.43, 0.108595, , 
52.44, 0.108952, , 
52.46, 0.109293, , 
52.48, 0.109503, , 
52.49, 0.109800, , 
52.51, 0.109979, , 
52.53, 0.110019, , 
52.54, 0.110229, , 
52.56, 0.110443, , 
52.58, 0.110839, , 
52.59, 0.111053, , 
52.61, 0.110982, , 
52.63, 0.110843, , 
52.64, 0.110958, , 
52.66, 0.111565, , 
52.68, 0.112152, , 
52.70, 0.112469, , 
52.71, 0.112627, , 
52.73, 0.112786, , 
52.74, 0.112873, , 
52.76, 0.113119, , 
52.78, 0.113464, , 
52.79, 0.113587, , 
52.81, 0.113619, , 
52.83, 0.113908, , 
52.84, 0.114146, , 
52.86, 0.114360, , 
52.88, 0.114717, , 
52.89, 0.115213, , 
52.91, 0.115696, , 
52.93, 0.115946, , 
52.94, 0.116061, , 
52.96, 0.116136, , 
52.98, 0.116303, , 
52.99, 0.116580, , 
53.01, 0.116509, , 
53.03, 0.116680, , 
53.04, 0.117124, , 
53.06, 0.117699, , 
53.08, 0.118012, , 
53.10, 0.118119, , 
53.11, 0.118412, , 
53.13, 0.118761, , 
53.14, 0.119150, , 
53.16, 0.119443, , 
53.18, 0.119546, , 
53.19, 0.119598, , 
53.21, 0.119721, , 
53.23, 0.120149, , 
53.24, 0.120470, , 
53.26, 0.120680, , 
53.28, 0.120902, , 
53.29, 0.121212, , 
53.31, 0.121410, , 
53.33, 0.121358, , 
53.34, 0.121453, , 
53.36, 0.121675, , 
53.38, 0.122056, , 
53.39, 0.122338, , 
53.41, 0.122334, , 
53.43, 0.122112, , 
53.44, 0.122056, , 
53.46, 0.122488, , 
53.48, 0.122976, , 
53.50, 0.123190, , 
53.51, 0.123230, , 
53.53, 0.123230, , 
53.54, 0.123269, , 
53.56, 0.123479, , 
53.58, 0.123555, , 
53.59, 0.123452, , 
53.61, 0.123305, , 
53.63, 0.123372, , 
53.64, 0.123301, , 
53.66, 0.123285, , 
53.68, 0.123579, , 
53.69, 0.123975, , 
53.71, 0.124324, , 
53.73, 0.124447, , 
53.74, 0.124312, , 
53.76, 0.124066, , 
53.78, 0.123927, , 
53.79, 0.124027, , 
53.81, 0.123987, , 
53.83, 0.123848, , 
53.84, 0.123765, , 
53.86, 0.123832, , 
53.88, 0.123805, , 
53.89, 0.123567, , 
53.91, 0.123547, , 
53.93, 0.123507, , 
53.94, 0.123273, , 
53.96, 0.122833, , 
53.98, 0.122504, , 
53.99, 0.122314, , 
54.01, 0.122266, , 
54.03, 0.122468, , 
54.04, 0.122488, , 
54.06, 0.122262, , 
54.08, 0.122032, , 
54.09, 0.121989, , 
54.11, 0.121866, , 
54.13, 0.121338, , 
54.14, 0.121128, , 
54.16, 0.120934, , 
54.18, 0.120886, , 
54.19, 0.120938, , 
54.21, 0.120728, , 
54.23, 0.120260, , 
54.24, 0.119741, , 
54.26, 0.119630, , 
54.28, 0.119570, , 
54.29, 0.119423, , 
54.31, 0.119217, , 
54.33, 0.119059, , 
54.34, 0.118856, , 
54.36, 0.118484, , 
54.38, 0.118198, , 
54.39, 0.118020, , 
54.41, 0.117635, , 
54.43, 0.116961, , 
54.45, 0.115899, , 
54.46, 0.115117, , 
54.48, 0.114297, , 
54.49, 0.114162, , 
54.51, 0.114265, , 
54.53, 0.114225, , 
54.54, 0.114277, , 
54.56, 0.114566, , 
54.58, 0.114872, , 
54.59, 0.114876, , 
54.61, 0.114721, , 
54.63, 0.114669, , 
54.64, 0.114622, , 
54.66, 0.114673, , 
54.68, 0.114717, , 
54.69, 0.114463, , 
54.71, 0.114035, , 
54.73, 0.114067, , 
54.74, 0.114182, , 
54.76, 0.114091, , 
54.78, 0.113837, , 
54.79, 0.113587, , 
54.81, 0.113294, , 
54.83, 0.113341, , 
54.84, 0.113460, , 
54.86, 0.113349, , 
54.88, 0.113218, , 
54.89, 0.113238, , 
54.91, 0.113226, , 
54.93, 0.112941, , 
54.94, 0.112810, , 
54.96, 0.112695, , 
54.98, 0.112727, , 
54.99, 0.112850, , 
55.01, 0.112869, , 
55.03, 0.112687, , 
55.04, 0.112441, , 
55.06, 0.112580, , 
55.08, 0.112778, , 
55.09, 0.112774, , 
55.11, 0.112699, , 
55.13, 0.112762, , 
55.14, 0.112901, , 
55.16, 0.112913, , 
55.18, 0.112921, , 
55.19, 0.112933, , 
55.21, 0.113079, , 
55.23, 0.113309, , 
55.25, 0.113488, , 
55.26, 0.113246, , 
55.28, 0.112877, , 
55.29, 0.113024, , 
55.31, 0.113409, , 
55.33, 0.113730, , 
55.34, 0.113801, , 
55.36, 0.113837, , 
55.38, 0.113821, , 
55.39, 0.113868, , 
55.41, 0.114217, , 
55.43, 0.114439, , 
55.44, 0.114586, , 
55.46, 0.114832, , 
55.48, 0.115106, , 
55.49, 0.115030, , 
55.51, 0.114903, , 
55.53, 0.115125, , 
55.54, 0.115542, , 
55.56, 0.115950, , 
55.58, 0.116216, , 
55.59, 0.116093, , 
55.61, 0.115756, , 
55.63, 0.116065, , 
55.65, 0.116688, , 
55.66, 0.117048, , 
55.68, 0.117266, , 
55.69, 0.117457, , 
55.71, 0.117643, , 
55.73, 0.117802, , 
55.74, 0.118016, , 
55.76, 0.118262, , 
55.78, 0.118603, , 
55.79, 0.118944, , 
55.81, 0.119225, , 
55.83, 0.119300, , 
55.84, 0.119340, , 
55.86, 0.119721, , 
55.88, 0.120161, , 
55.89, 0.120502, , 
55.91, 0.120696, , 
55.93, 0.120875, , 
55.94, 0.121077, , 
55.96, 0.121251, , 
55.98, 0.121469, , 
55.99, 0.121612, , 
56.01, 0.121862, , 
56.03, 0.122274, , 
56.04, 0.122754, , 
56.06, 0.122833, , 
56.08, 0.122702, , 
56.09, 0.122916, , 
56.11, 0.123309, , 
56.13, 0.123630, , 
56.14, 0.123809, , 
56.16, 0.123963, , 
56.18, 0.124050, , 
56.19, 0.124031, , 
56.21, 0.124019, , 
56.23, 0.124114, , 
56.24, 0.124423, , 
56.26, 0.124895, , 
56.28, 0.125430, , 
56.29, 0.125466, , 
56.31, 0.125276, , 
56.33, 0.125458, , 
56.34, 0.125858, , 
56.36, 0.126326, , 
56.38, 0.126528, , 
56.39, 0.126374, , 
56.41, 0.126005, , 
56.43, 0.125930, , 
56.44, 0.126453, , 
56.46, 0.126798, , 
56.48, 0.126977, , 
56.49, 0.127091, , 
56.51, 0.127266, , 
56.53, 0.127321, , 
56.54, 0.127088, , 
56.56, 0.126961, , 
56.58, 0.127163, , 
56.59, 0.127349, , 
56.61, 0.127199, , 
56.63, 0.126937, , 
56.64, 0.126675, , 
56.66, 0.126988, , 
56.68, 0.127508, , 
56.69, 0.127686, , 
56.71, 0.127643, , 
56.73, 0.127591, , 
56.74, 0.127520, , 
56.76, 0.127333, , 
56.78, 0.127432, , 
56.79, 0.127317, , 
56.81, 0.127064, , 
56.83, 0.127012, , 
56.84, 0.127119, , 
56.86, 0.127052, , 
56.88, 0.126838, , 
56.89, 0.126893, , 
56.91, 0.127000, , 
56.93, 0.126984, , 
56.94, 0.126802, , 
56.96, 0.126628, , 
56.98, 0.126517, , 
56.99, 0.126410, , 
57.01, 0.126382, , 
57.03, 0.126251, , 
57.04, 0.126116, , 
57.06, 0.126100, , 
57.08, 0.126128, , 
57.09, 0.125965, , 
57.11, 0.125573, , 
57.13, 0.125359, , 
57.14, 0.125303, , 
57.16, 0.125351, , 
57.18, 0.125204, , 
57.19, 0.124843, , 
57.21, 0.124284, , 
57.23, 0.123872, , 
57.24, 0.123924, , 
57.26, 0.123908, , 
57.28, 0.123813, , 
57.29, 0.123789, , 
57.31, 0.123757, , 
57.33, 0.123432, , 
57.34, 0.123063, , 
57.36, 0.122924, , 
57.38, 0.122920, , 
57.40, 0.123043, , 
57.41, 0.122940, , 
57.43, 0.122500, , 
57.44, 0.121993, , 
57.46, 0.121886, , 
57.48, 0.122008, , 
57.49, 0.122016, , 
57.51, 0.121893, , 
57.53, 0.121715, , 
57.54, 0.121596, , 
57.56, 0.121477, , 
57.58, 0.121513, , 
57.59, 0.121449, , 
57.61, 0.121251, , 
57.63, 0.121303, , 
57.64, 0.121501, , 
57.66, 0.121406, , 
57.68, 0.121196, , 
57.69, 0.121323, , 
57.71, 0.121608, , 
57.73, 0.121862, , 
57.74, 0.121941, , 
57.76, 0.121957, , 
57.78, 0.121862, , 
57.80, 0.121893, , 
57.81, 0.122123, , 
57.83, 0.122270, , 
57.84, 0.122369, , 
57.86, 0.122540, , 
57.88, 0.122837, , 
57.89, 0.122932, , 
57.91, 0.122797, , 
57.93, 0.122905, , 
57.94, 0.123238, , 
57.96, 0.123598, , 
57.98, 0.123797, , 
57.99, 0.123979, , 
58.01, 0.124023, , 
58.03, 0.124102, , 
58.04, 0.124463, , 
58.06, 0.124625, , 
58.08, 0.124780, , 
58.09, 0.124986, , 
58.11, 0.125248, , 
58.13, 0.125315, , 
58.14, 0.125192, , 
58.16, 0.125224, , 
58.18, 0.125454, , 
58.20, 0.125950, , 
58.21, 0.126299, , 
58.23, 0.126318, , 
58.24, 0.126195, , 
58.26, 0.126334, , 
58.28, 0.126834, , 
58.29, 0.127147, , 
58.31, 0.127341, , 
58.33, 0.127563, , 
58.34, 0.127789, , 
58.36, 0.127865, , 
58.38, 0.128067, , 
58.39, 0.128265, , 
58.41, 0.128543, , 
58.43, 0.129042, , 
58.44, 0.129256, , 
58.46, 0.129145, , 
58.48, 0.129185, , 
58.49, 0.129395, , 
58.51, 0.129891, , 
58.53, 0.130152, , 
58.54, 0.130216, , 
58.56, 0.130097, , 
58.58, 0.129990, , 
58.59, 0.130343, , 
58.61, 0.130458, , 
58.63, 0.130517, , 
58.64, 0.130517, , 
58.66, 0.130795, , 
58.68, 0.131076, , 
58.69, 0.131132, , 
58.71, 0.131302, , 
58.73, 0.131596, , 
58.74, 0.131933, , 
58.76, 0.132171, , 
58.78, 0.132000, , 
58.79, 0.131544, , 
58.81, 0.131465, , 
58.83, 0.131901, , 
58.84, 0.132290, , 
58.86, 0.132440, , 
58.88, 0.132444, , 
58.89, 0.132345, , 
58.91, 0.132353, , 
58.93, 0.132623, , 
58.94, 0.132781, , 
58.96, 0.132837, , 
58.98, 0.132904, , 
58.99, 0.133134, , 
59.01, 0.133134, , 
59.03, 0.132825, , 
59.04, 0.132658, , 
59.06, 0.132658, , 
59.08, 0.132765, , 
59.09, 0.132765, , 
59.11, 0.132714, , 
59.13, 0.132563, , 
59.14, 0.132428, , 
59.16, 0.132603, , 
59.18, 0.132619, , 
59.19, 0.132527, , 
59.21, 0.132512, , 
59.23, 0.132615, , 
59.24, 0.132480, , 
59.26, 0.132107, , 
59.28, 0.131921, , 
59.29, 0.131925, , 
59.31, 0.132139, , 
59.33, 0.132329, , 
59.34, 0.132325, , 
59.36, 0.132079, , 
59.38, 0.131742, , 
59.39, 0.132000, , 
59.41, 0.132353, , 
59.43, 0.132535, , 
59.44, 0.132599, , 
59.46, 0.132702, , 
59.48, 0.132611, , 
59.49, 0.132401, , 
59.51, 0.132365, , 
59.53, 0.132440, , 
59.55, 0.132686, , 
59.56, 0.132825, , 
59.58, 0.132730, , 
59.59, 0.132408, , 
59.61, 0.132226, , 
59.63, 0.132500, , 
59.64, 0.132745, , 
59.66, 0.132892, , 
59.68, 0.132999, , 
59.69, 0.133055, , 
59.71, 0.133118, , 
59.73, 0.133416, , 
59.74, 0.133558, , 
59.76, 0.133570, , 
59.78, 0.133689, , 
59.79, 0.133796, , 
59.81, 0.133562, , 
59.83, 0.133289, , 
59.84, 0.133519, , 
59.86, 0.134026, , 
59.88, 0.134597, , 
59.89, 0.134851, , 
59.91, 0.134942, , 
59.93, 0.134970, , 
59.95, 0.135109, , 
59.96, 0.135426, , 
59.98, 0.135572, , 
59.99, 0.135652, , 
60.01, 0.135771, , 
60.03, 0.136143, , 
60.04, 0.136365, , 
60.06, 0.136270, , 
60.08, 0.136397, , 
60.09, 0.136651, , 
60.11, 0.136988, , 
60.13, 0.137210, , 
60.14, 0.137325, , 
60.16, 0.137293, , 
60.18, 0.137158, , 
60.19, 0.137424, , 
60.21, 0.137702, , 
60.23, 0.137817, , 
60.24, 0.137924, , 
60.26, 0.138205, , 
60.28, 0.138352, , 
60.29, 0.138273, , 
60.31, 0.138261, , 
60.33, 0.138340, , 
60.35, 0.138752, , 
60.36, 0.139105, , 
60.38, 0.139212, , 
60.39, 0.139014, , 
60.41, 0.138713, , 
60.43, 0.139006, , 
60.44, 0.139129, , 
60.46, 0.138768, , 
60.48, 0.138233, , 
60.49, 0.138054, , 
60.51, 0.137733, , 
60.53, 0.137361, , 
60.54, 0.137250, , 
60.56, 0.137166, , 
60.58, 0.137444, , 
60.59, 0.138110, , 
60.61, 0.138348, , 
60.63, 0.138451, , 
60.64, 0.138887, , 
60.66, 0.139585, , 
60.68, 0.140049, , 
60.69, 0.140203, , 
60.71, 0.140160, , 
60.73, 0.139938, , 
60.74, 0.139811, , 
60.76, 0.139993, , 
60.78, 0.140116, , 
60.79, 0.140140, , 
60.81, 0.140136, , 
60.83, 0.140247, , 
60.84, 0.140207, , 
60.86, 0.139950, , 
60.88, 0.139898, , 
60.89, 0.139997, , 
60.91, 0.140219, , 
60.93, 0.140370, , 
60.94, 0.140449, , 
60.96, 0.140334, , 
60.98, 0.140176, , 
60.99, 0.140469, , 
61.01, 0.140648, , 
61.03, 0.140608, , 
61.04, 0.140544, , 
61.06, 0.140679, , 
61.08, 0.140711, , 
61.09, 0.140548, , 
61.11, 0.140612, , 
61.13, 0.140751, , 
61.14, 0.141020, , 
61.16, 0.141222, , 
61.18, 0.141199, , 
61.19, 0.140977, , 
61.21, 0.140683, , 
61.23, 0.140913, , 
61.24, 0.141242, , 
61.26, 0.141389, , 
61.28, 0.141433, , 
61.29, 0.141258, , 
61.31, 0.140858, , 
61.33, 0.140921, , 
61.34, 0.141076, , 
61.36, 0.141187, , 
61.38, 0.141425, , 
61.39, 0.141710, , 
61.41, 0.141663, , 
61.43, 0.141302, , 
61.44, 0.141238, , 
61.46, 0.141468, , 
61.48, 0.141750, , 
61.49, 0.141825, , 
61.51, 0.141774, , 
61.53, 0.141524, , 
61.54, 0.141298, , 
61.56, 0.141460, , 
61.58, 0.141587, , 
61.59, 0.141528, , 
61.61, 0.141270, , 
61.63, 0.141250, , 
61.64, 0.141262, , 
61.66, 0.141111, , 
61.68, 0.141187, , 
61.69, 0.141405, , 
61.71, 0.141734, , 
61.73, 0.141829, , 
61.74, 0.141722, , 
61.76, 0.141452, , 
61.78, 0.141254, , 
61.79, 0.141464, , 
61.81, 0.141643, , 
61.83, 0.141651, , 
61.84, 0.141575, , 
61.86, 0.141611, , 
61.88, 0.141492, , 
61.89, 0.141143, , 
61.91, 0.141024, , 
61.93, 0.141048, , 
61.94, 0.141211, , 
61.96, 0.141282, , 
61.98, 0.141203, , 
61.99, 0.141147, , 
62.01, 0.140659, , 
62.03, 0.140683, , 
62.04, 0.140798, , 
62.06, 0.140735, , 
62.08, 0.140655, , 
62.10, 0.140719, , 
62.11, 0.140659, , 
62.13, 0.140386, , 
62.14, 0.140148, , 
62.16, 0.140033, , 
62.18, 0.140116, , 
62.19, 0.140259, , 
62.21, 0.140196, , 
62.23, 0.140112, , 
62.24, 0.139569, , 
62.26, 0.139434, , 
62.28, 0.139668, , 
62.29, 0.139767, , 
62.31, 0.139763, , 
62.33, 0.139755, , 
62.34, 0.139613, , 
62.36, 0.139240, , 
62.38, 0.139085, , 
62.39, 0.139085, , 
62.41, 0.139192, , 
62.43, 0.139355, , 
62.44, 0.139430, , 
62.46, 0.139276, , 
62.48, 0.138847, , 
62.50, 0.138796, , 
62.51, 0.138919, , 
62.53, 0.138962, , 
62.54, 0.138820, , 
62.56, 0.138582, , 
62.58, 0.138403, , 
62.59, 0.138233, , 
62.61, 0.138213, , 
62.63, 0.138130, , 
62.64, 0.137999, , 
62.66, 0.138027, , 
62.68, 0.137959, , 
62.69, 0.137860, , 
62.71, 0.137888, , 
62.73, 0.138043, , 
62.74, 0.138193, , 
62.76, 0.138134, , 
62.78, 0.137880, , 
62.79, 0.137714, , 
62.81, 0.137297, , 
62.83, 0.137484, , 
62.84, 0.137717, , 
62.86, 0.137646, , 
62.88, 0.137400, , 
62.89, 0.137293, , 
62.91, 0.137210, , 
62.93, 0.137063, , 
62.94, 0.137012, , 
62.96, 0.136940, , 
62.98, 0.136940, , 
62.99, 0.136806, , 
63.01, 0.136512, , 
63.03, 0.136354, , 
63.05, 0.135925, , 
63.06, 0.136032, , 
63.08, 0.136207, , 
63.09, 0.136199, , 
63.11, 0.136056, , 
63.13, 0.135894, , 
63.14, 0.135775, , 
63.16, 0.135525, , 
63.18, 0.135331, , 
63.19, 0.134978, , 
63.21, 0.134696, , 
63.23, 0.134748, , 
63.24, 0.134783, , 
63.26, 0.134704, , 
63.28, 0.134256, , 
63.29, 0.134046, , 
63.31, 0.134193, , 
63.33, 0.134312, , 
63.34, 0.134248, , 
63.36, 0.134002, , 
63.38, 0.133725, , 
63.39, 0.133336, , 
63.41, 0.133269, , 
63.43, 0.133221, , 
63.45, 0.133067, , 
63.46, 0.133011, , 
63.48, 0.132856, , 
63.49, 0.132468, , 
63.51, 0.132250, , 
63.53, 0.132159, , 
63.54, 0.132262, , 
63.56, 0.132325, , 
63.58, 0.132107, , 
63.59, 0.131830, , 
63.61, 0.130878, , 
63.63, 0.130807, , 
63.64, 0.130993, , 
63.66, 0.131108, , 
63.68, 0.130989, , 
63.69, 0.130803, , 
63.71, 0.130660, , 
63.73, 0.130370, , 
63.74, 0.130232, , 
63.76, 0.130144, , 
63.78, 0.130129, , 
63.79, 0.130097, , 
63.81, 0.129986, , 
63.83, 0.129796, , 
63.85, 0.129177, , 
63.86, 0.129185, , 
63.88, 0.129221, , 
63.89, 0.129082, , 
63.91, 0.128840, , 
63.93, 0.128590, , 
63.94, 0.128471, , 
63.96, 0.128150, , 
63.98, 0.127896, , 
63.99, 0.127678, , 
64.01, 0.127536, , 
64.03, 0.127551, , 
64.04, 0.127540, , 
64.06, 0.127317, , 
64.08, 0.126560, , 
64.09, 0.126437, , 
64.11, 0.126473, , 
64.13, 0.126461, , 
64.14, 0.126259, , 
64.16, 0.125977, , 
64.18, 0.125783, , 
64.19, 0.125339, , 
64.21, 0.125188, , 
64.23, 0.125042, , 
64.25, 0.124923, , 
64.26, 0.124962, , 
64.28, 0.124919, , 
64.29, 0.124677, , 
64.31, 0.123983, , 
64.33, 0.123698, , 
64.34, 0.123824, , 
64.36, 0.123836, , 
64.38, 0.123638, , 
64.39, 0.123372, , 
64.41, 0.123039, , 
64.43, 0.122631, , 
64.44, 0.122639, , 
64.46, 0.122520, , 
64.48, 0.122326, , 
64.49, 0.122127, , 
64.51, 0.121945, , 
64.53, 0.121537, , 
64.54, 0.121299, , 
64.56, 0.121097, , 
64.58, 0.121061, , 
64.59, 0.120986, , 
64.61, 0.120617, , 
64.63, 0.120311, , 
64.65, 0.119618, , 
64.66, 0.119836, , 
64.68, 0.120113, , 
64.69, 0.120089, , 
64.71, 0.119887, , 
64.73, 0.119614, , 
64.74, 0.119526, , 
64.76, 0.119158, , 
64.78, 0.118967, , 
64.79, 0.118821, , 
64.81, 0.118603, , 
64.83, 0.118527, , 
64.84, 0.118519, , 
64.86, 0.118301, , 
64.88, 0.117631, , 
64.89, 0.117548, , 
64.91, 0.117540, , 
64.93, 0.117504, , 
64.94, 0.117306, , 
64.96, 0.117005, , 
64.98, 0.116858, , 
64.99, 0.116501, , 
65.01, 0.116374, , 
65.03, 0.116224, , 
65.05, 0.115938, , 
65.06, 0.115803, , 
65.08, 0.115752, , 
65.09, 0.115530, , 
65.11, 0.114872, , 
65.13, 0.114574, , 
65.14, 0.114594, , 
65.16, 0.114598, , 
65.18, 0.114451, , 
65.20, 0.114158, , 
65.21, 0.113972, , 
65.23, 0.113539, , 
65.24, 0.113409, , 
65.26, 0.113317, , 
65.28, 0.113083, , 
65.29, 0.112925, , 
65.31, 0.112798, , 
65.33, 0.112572, , 
65.34, 0.111910, , 
65.36, 0.111612, , 
65.38, 0.111656, , 
65.39, 0.111720, , 
65.41, 0.111620, , 
65.43, 0.111331, , 
65.44, 0.110954, , 
65.46, 0.110510, , 
65.48, 0.110558, , 
65.49, 0.110534, , 
65.51, 0.110356, , 
65.53, 0.110003, , 
65.54, 0.109816, , 
65.56, 0.109404, , 
65.58, 0.109226, , 
65.60, 0.109008, , 
65.61, 0.108631, , 
65.63, 0.108409, , 
65.64, 0.108341, , 
65.66, 0.108155, , 
65.68, 0.107592, , 
65.69, 0.107636, , 
65.71, 0.107751, , 
65.73, 0.107691, , 
