Gradient Profiler Text Data File: 4.24.140128_samp4.csv
Date: 2014-01-28
Time: 18:11:47

User: MK
Experiment name: 4.24.140128
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: 11 10.0% to 50.0% w/v
Time: 3
w2t: 1 x 10^0
Sample Volume: 0.9 ml
Number of Tubes: 6
Volume per mm: 0.143 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event Mark Delay
UV Wavelength: 254 nm
Samples / sec: 12 Hz
EM1 Speed: 0.20 mm/sec
Distance: 72.00 mm
Number: 1
Dead Volume: 0.241868 ml; Distance due to Dead Volume: 1.69 mm
Total Distance: 72.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
32.56, 0.132821, , 
32.58, 0.132393, , 
32.59, 0.132119, , 
32.61, 0.131429, , 
32.63, 0.130660, , 
32.64, 0.130196, , 
32.66, 0.129899, , 
32.68, 0.129601, , 
32.69, 0.129153, , 
32.71, 0.128729, , 
32.73, 0.128404, , 
32.74, 0.128107, , 
32.76, 0.127686, , 
32.78, 0.126905, , 
32.79, 0.126410, , 
32.81, 0.126223, , 
32.83, 0.125886, , 
32.85, 0.125085, , 
32.86, 0.124372, , 
32.88, 0.123820, , 
32.89, 0.123567, , 
32.91, 0.123523, , 
32.93, 0.123194, , 
32.94, 0.122750, , 
32.96, 0.122393, , 
32.98, 0.122207, , 
32.99, 0.121957, , 
33.01, 0.121481, , 
33.03, 0.121156, , 
33.04, 0.120898, , 
33.06, 0.120724, , 
33.08, 0.120534, , 
33.09, 0.120129, , 
33.11, 0.119725, , 
33.13, 0.119503, , 
33.14, 0.119495, , 
33.16, 0.119158, , 
33.18, 0.118722, , 
33.19, 0.118385, , 
33.21, 0.118226, , 
33.23, 0.117960, , 
33.24, 0.117492, , 
33.26, 0.117171, , 
33.28, 0.116921, , 
33.29, 0.116775, , 
33.31, 0.116553, , 
33.33, 0.116089, , 
33.34, 0.115676, , 
33.36, 0.115058, , 
33.38, 0.114776, , 
33.39, 0.114424, , 
33.41, 0.113964, , 
33.43, 0.113607, , 
33.44, 0.113381, , 
33.46, 0.113024, , 
33.48, 0.112394, , 
33.49, 0.111934, , 
33.51, 0.111593, , 
33.53, 0.111402, , 
33.54, 0.111212, , 
33.56, 0.110792, , 
33.58, 0.110268, , 
33.59, 0.109773, , 
33.61, 0.109717, , 
33.63, 0.109654, , 
33.64, 0.109325, , 
33.66, 0.109027, , 
33.68, 0.108793, , 
33.69, 0.108571, , 
33.71, 0.108361, , 
33.73, 0.108092, , 
33.74, 0.107810, , 
33.76, 0.107659, , 
33.78, 0.107529, , 
33.79, 0.107259, , 
33.81, 0.106870, , 
33.83, 0.106295, , 
33.84, 0.106089, , 
33.86, 0.106077, , 
33.88, 0.105907, , 
33.89, 0.105764, , 
33.91, 0.105629, , 
33.93, 0.105625, , 
33.94, 0.105812, , 
33.96, 0.105693, , 
33.98, 0.105419, , 
33.99, 0.105280, , 
34.01, 0.105348, , 
34.03, 0.105261, , 
34.04, 0.104908, , 
34.06, 0.104777, , 
34.08, 0.104725, , 
34.09, 0.104682, , 
34.11, 0.104602, , 
34.13, 0.104456, , 
34.14, 0.104246, , 
34.16, 0.104032, , 
34.18, 0.103984, , 
34.19, 0.103821, , 
34.21, 0.103508, , 
34.23, 0.103350, , 
34.24, 0.103314, , 
34.26, 0.103211, , 
34.28, 0.102735, , 
34.29, 0.102394, , 
34.31, 0.102283, , 
34.33, 0.102303, , 
34.34, 0.102263, , 
34.36, 0.102045, , 
34.38, 0.101704, , 
34.39, 0.101351, , 
34.41, 0.101355, , 
34.43, 0.101391, , 
34.44, 0.101323, , 
34.46, 0.101205, , 
34.48, 0.101101, , 
34.49, 0.100919, , 
34.51, 0.100685, , 
34.53, 0.100495, , 
34.54, 0.100416, , 
34.56, 0.100519, , 
34.58, 0.100586, , 
34.60, 0.100356, , 
34.61, 0.099995, , 
34.63, 0.099706, , 
34.64, 0.099821, , 
34.66, 0.099995, , 
34.68, 0.099928, , 
34.69, 0.099706, , 
34.71, 0.099515, , 
34.73, 0.099401, , 
34.74, 0.099293, , 
34.76, 0.099206, , 
34.78, 0.099016, , 
34.79, 0.098881, , 
34.81, 0.098794, , 
34.83, 0.098449, , 
34.84, 0.097834, , 
34.86, 0.097648, , 
34.88, 0.097894, , 
34.89, 0.098124, , 
34.91, 0.098048, , 
34.93, 0.097815, , 
34.94, 0.097664, , 
34.96, 0.097672, , 
34.98, 0.097791, , 
35.00, 0.097589, , 
35.01, 0.097378, , 
35.03, 0.097279, , 
35.04, 0.097331, , 
35.06, 0.097252, , 
35.08, 0.096915, , 
35.09, 0.096744, , 
35.11, 0.096649, , 
35.13, 0.096625, , 
35.14, 0.096629, , 
35.16, 0.096506, , 
35.18, 0.096221, , 
35.19, 0.095907, , 
35.21, 0.095923, , 
35.23, 0.095927, , 
35.24, 0.095832, , 
35.26, 0.095773, , 
35.28, 0.095753, , 
35.29, 0.095642, , 
35.31, 0.095388, , 
35.33, 0.095158, , 
35.34, 0.095023, , 
35.36, 0.095047, , 
35.38, 0.095122, , 
35.39, 0.094960, , 
35.41, 0.094666, , 
35.43, 0.094405, , 
35.44, 0.094444, , 
35.46, 0.094551, , 
35.48, 0.094512, , 
35.49, 0.094428, , 
35.51, 0.094444, , 
35.53, 0.094329, , 
35.54, 0.094048, , 
35.56, 0.093869, , 
35.58, 0.093818, , 
35.59, 0.093822, , 
35.61, 0.093774, , 
35.63, 0.093552, , 
35.64, 0.093283, , 
35.66, 0.093096, , 
35.68, 0.093219, , 
35.69, 0.093298, , 
35.71, 0.093100, , 
35.73, 0.092898, , 
35.74, 0.092843, , 
35.76, 0.092846, , 
35.78, 0.092843, , 
35.79, 0.092799, , 
35.81, 0.092601, , 
35.83, 0.092280, , 
35.84, 0.092307, , 
35.86, 0.092482, , 
35.88, 0.092513, , 
35.89, 0.092513, , 
35.91, 0.092684, , 
35.93, 0.092870, , 
35.94, 0.092843, , 
35.96, 0.092613, , 
35.98, 0.092387, , 
35.99, 0.092283, , 
36.01, 0.092268, , 
36.03, 0.091681, , 
36.04, 0.091534, , 
36.06, 0.091732, , 
36.08, 0.092141, , 
36.09, 0.092406, , 
36.11, 0.092478, , 
36.13, 0.092521, , 
36.14, 0.092609, , 
36.16, 0.092803, , 
36.18, 0.092997, , 
36.19, 0.092934, , 
36.21, 0.092759, , 
36.23, 0.092620, , 
36.24, 0.092747, , 
36.26, 0.092874, , 
36.28, 0.092807, , 
36.29, 0.092755, , 
36.31, 0.092862, , 
36.33, 0.092854, , 
36.34, 0.092712, , 
36.36, 0.092632, , 
36.38, 0.092672, , 
36.39, 0.092942, , 
36.41, 0.093279, , 
36.43, 0.093374, , 
36.44, 0.093180, , 
36.46, 0.092997, , 
36.48, 0.093152, , 
36.49, 0.093362, , 
36.51, 0.093406, , 
36.53, 0.093366, , 
36.54, 0.093501, , 
36.56, 0.093580, , 
36.58, 0.093616, , 
36.59, 0.093632, , 
36.61, 0.093699, , 
36.63, 0.093838, , 
36.64, 0.093961, , 
36.66, 0.093941, , 
36.68, 0.093731, , 
36.69, 0.093754, , 
36.71, 0.093953, , 
36.73, 0.093774, , 
36.75, 0.092946, , 
36.76, 0.092494, , 
36.78, 0.092121, , 
36.79, 0.091835, , 
36.81, 0.091986, , 
36.83, 0.092168, , 
36.84, 0.092311, , 
36.86, 0.092946, , 
36.88, 0.093774, , 
36.89, 0.094282, , 
36.91, 0.094571, , 
36.93, 0.094833, , 
36.94, 0.095087, , 
36.96, 0.095313, , 
36.98, 0.095392, , 
36.99, 0.095412, , 
37.01, 0.095297, , 
37.03, 0.095095, , 
37.04, 0.095233, , 
37.06, 0.095388, , 
37.08, 0.095566, , 
37.09, 0.095800, , 
37.11, 0.096157, , 
37.13, 0.096292, , 
37.15, 0.096169, , 
37.16, 0.096141, , 
37.18, 0.096268, , 
37.19, 0.096570, , 
37.21, 0.096863, , 
37.23, 0.096911, , 
37.24, 0.096760, , 
37.26, 0.096700, , 
37.28, 0.096966, , 
37.29, 0.097216, , 
37.31, 0.097287, , 
37.33, 0.097299, , 
37.34, 0.097446, , 
37.36, 0.097553, , 
37.38, 0.097529, , 
37.39, 0.097485, , 
37.41, 0.097557, , 
37.43, 0.097811, , 
37.44, 0.098156, , 
37.46, 0.098274, , 
37.48, 0.098064, , 
37.49, 0.097922, , 
37.51, 0.098132, , 
37.53, 0.098397, , 
37.55, 0.098608, , 
37.56, 0.098611, , 
37.58, 0.098497, , 
37.59, 0.098441, , 
37.61, 0.098667, , 
37.63, 0.098770, , 
37.64, 0.098814, , 
37.66, 0.098980, , 
37.68, 0.099190, , 
37.69, 0.099175, , 
37.71, 0.099020, , 
37.73, 0.099095, , 
37.74, 0.099293, , 
37.76, 0.099575, , 
37.78, 0.099678, , 
37.79, 0.099515, , 
37.81, 0.099416, , 
37.83, 0.099769, , 
37.84, 0.100170, , 
37.86, 0.100285, , 
37.88, 0.100237, , 
37.89, 0.100336, , 
37.91, 0.100491, , 
37.93, 0.100649, , 
37.94, 0.100907, , 
37.96, 0.101014, , 
37.98, 0.101169, , 
37.99, 0.101442, , 
38.01, 0.101617, , 
38.03, 0.101359, , 
38.04, 0.101264, , 
38.06, 0.101561, , 
38.08, 0.102105, , 
38.09, 0.102576, , 
38.11, 0.102858, , 
38.13, 0.102989, , 
38.14, 0.103258, , 
38.16, 0.103754, , 
38.18, 0.104012, , 
38.19, 0.104099, , 
38.21, 0.104329, , 
38.23, 0.104821, , 
38.24, 0.105225, , 
38.26, 0.105356, , 
38.28, 0.105439, , 
38.29, 0.105653, , 
38.31, 0.106121, , 
38.33, 0.106652, , 
38.34, 0.107088, , 
38.36, 0.107287, , 
38.38, 0.107425, , 
38.39, 0.107830, , 
38.41, 0.108310, , 
38.43, 0.108774, , 
38.44, 0.109150, , 
38.46, 0.109646, , 
38.48, 0.110090, , 
38.49, 0.110435, , 
38.51, 0.110911, , 
38.53, 0.111351, , 
38.54, 0.111942, , 
38.56, 0.112524, , 
38.58, 0.112921, , 
38.59, 0.113000, , 
38.61, 0.113127, , 
38.63, 0.113722, , 
38.64, 0.114495, , 
38.66, 0.115149, , 
38.68, 0.115470, , 
38.69, 0.115827, , 
38.71, 0.116224, , 
38.73, 0.116680, , 
38.74, 0.117314, , 
38.76, 0.117782, , 
38.78, 0.118250, , 
38.79, 0.118726, , 
38.81, 0.119142, , 
38.83, 0.119427, , 
38.84, 0.119836, , 
38.86, 0.120514, , 
38.88, 0.121164, , 
38.90, 0.121604, , 
38.91, 0.121925, , 
38.93, 0.122286, , 
38.94, 0.122782, , 
38.96, 0.123448, , 
38.98, 0.123963, , 
38.99, 0.124197, , 
39.01, 0.124435, , 
39.03, 0.124637, , 
39.04, 0.124903, , 
39.06, 0.125196, , 
39.08, 0.125708, , 
39.09, 0.126251, , 
39.11, 0.126826, , 
39.13, 0.127298, , 
39.14, 0.127690, , 
39.16, 0.127944, , 
39.18, 0.128233, , 
39.19, 0.128717, , 
39.21, 0.129018, , 
39.23, 0.128828, , 
39.24, 0.128975, , 
39.26, 0.129510, , 
39.28, 0.130022, , 
39.30, 0.130200, , 
39.31, 0.130386, , 
39.33, 0.130620, , 
39.34, 0.130918, , 
39.36, 0.131219, , 
39.38, 0.131382, , 
39.39, 0.131286, , 
39.41, 0.131033, , 
39.43, 0.130997, , 
39.44, 0.131132, , 
39.46, 0.131278, , 
39.48, 0.131409, , 
39.49, 0.131572, , 
39.51, 0.131588, , 
39.53, 0.131493, , 
39.54, 0.131425, , 
39.56, 0.131469, , 
39.58, 0.131608, , 
39.59, 0.131754, , 
39.61, 0.131746, , 
39.63, 0.131421, , 
39.64, 0.131120, , 
39.66, 0.131179, , 
39.68, 0.131358, , 
39.70, 0.131282, , 
39.71, 0.130969, , 
39.73, 0.130652, , 
39.74, 0.130450, , 
39.76, 0.130450, , 
39.78, 0.130303, , 
39.79, 0.130037, , 
39.81, 0.129669, , 
39.83, 0.129280, , 
39.84, 0.128959, , 
39.86, 0.128578, , 
39.88, 0.128475, , 
39.89, 0.128408, , 
39.91, 0.128309, , 
39.93, 0.128150, , 
39.94, 0.127730, , 
39.96, 0.127282, , 
39.98, 0.126973, , 
39.99, 0.126830, , 
40.01, 0.126326, , 
40.03, 0.125628, , 
40.04, 0.125196, , 
40.06, 0.125172, , 
40.08, 0.125117, , 
40.09, 0.124724, , 
40.11, 0.124403, , 
40.13, 0.124142, , 
40.14, 0.123939, , 
40.16, 0.123646, , 
40.18, 0.123146, , 
40.19, 0.122611, , 
40.21, 0.122147, , 
40.23, 0.121929, , 
40.24, 0.121632, , 
40.26, 0.121132, , 
40.28, 0.120712, , 
40.29, 0.120462, , 
40.31, 0.120141, , 
40.33, 0.119574, , 
40.34, 0.119261, , 
40.36, 0.119031, , 
40.38, 0.118908, , 
40.39, 0.118698, , 
40.41, 0.118281, , 
40.43, 0.117738, , 
40.44, 0.117195, , 
40.46, 0.116989, , 
40.48, 0.116818, , 
40.49, 0.116390, , 
40.51, 0.115990, , 
40.53, 0.115633, , 
40.54, 0.115113, , 
40.56, 0.114558, , 
40.58, 0.114126, , 
40.59, 0.113900, , 
40.61, 0.113868, , 
40.63, 0.113809, , 
40.64, 0.113528, , 
40.66, 0.112857, , 
40.68, 0.112346, , 
40.69, 0.112195, , 
40.71, 0.112064, , 
40.73, 0.111720, , 
40.74, 0.111343, , 
40.76, 0.110919, , 
40.78, 0.110693, , 
40.79, 0.110704, , 
40.81, 0.110490, , 
40.83, 0.110185, , 
40.84, 0.109967, , 
40.86, 0.109935, , 
40.88, 0.109793, , 
40.89, 0.109388, , 
40.91, 0.109253, , 
40.93, 0.109178, , 
40.94, 0.109134, , 
40.96, 0.109019, , 
40.98, 0.108627, , 
40.99, 0.108286, , 
41.01, 0.108052, , 
41.03, 0.107905, , 
41.04, 0.107699, , 
41.06, 0.107386, , 
41.08, 0.107362, , 
41.09, 0.107564, , 
41.11, 0.107544, , 
41.13, 0.107235, , 
41.14, 0.107021, , 
41.16, 0.106886, , 
41.18, 0.106862, , 
41.19, 0.106744, , 
41.21, 0.106490, , 
41.23, 0.106161, , 
41.24, 0.105859, , 
41.26, 0.105879, , 
41.28, 0.105851, , 
41.29, 0.105661, , 
41.31, 0.105439, , 
41.33, 0.105312, , 
41.34, 0.105122, , 
41.36, 0.104729, , 
41.38, 0.104329, , 
41.39, 0.104170, , 
41.41, 0.104170, , 
41.43, 0.104198, , 
41.45, 0.103996, , 
41.46, 0.103663, , 
41.48, 0.103310, , 
41.49, 0.103314, , 
41.51, 0.103354, , 
41.53, 0.103143, , 
41.54, 0.102898, , 
41.56, 0.102739, , 
41.58, 0.102497, , 
41.59, 0.102208, , 
41.61, 0.101974, , 
41.63, 0.101851, , 
41.64, 0.101875, , 
41.66, 0.101871, , 
41.68, 0.101649, , 
41.69, 0.100717, , 
41.71, 0.099860, , 
41.73, 0.099864, , 
41.74, 0.100162, , 
41.76, 0.100352, , 
41.78, 0.100308, , 
41.79, 0.100126, , 
41.81, 0.100063, , 
41.83, 0.100150, , 
41.85, 0.100023, , 
41.86, 0.099853, , 
41.88, 0.099741, , 
41.89, 0.099682, , 
41.91, 0.099515, , 
41.93, 0.099095, , 
41.94, 0.098909, , 
41.96, 0.098857, , 
41.98, 0.098786, , 
41.99, 0.098608, , 
42.01, 0.098207, , 
42.03, 0.097632, , 
42.04, 0.097363, , 
42.06, 0.097509, , 
42.08, 0.097589, , 
42.09, 0.097414, , 
42.11, 0.097327, , 
42.13, 0.097335, , 
42.14, 0.097208, , 
42.16, 0.096915, , 
42.18, 0.096681, , 
42.19, 0.096546, , 
42.21, 0.096419, , 
42.23, 0.096185, , 
42.24, 0.095935, , 
42.26, 0.095689, , 
42.28, 0.095527, , 
42.29, 0.095606, , 
42.31, 0.095451, , 
42.33, 0.095146, , 
42.34, 0.095083, , 
42.36, 0.095261, , 
42.38, 0.095257, , 
42.39, 0.094920, , 
42.41, 0.094567, , 
42.43, 0.094401, , 
42.44, 0.094559, , 
42.46, 0.094805, , 
42.48, 0.094710, , 
42.49, 0.094353, , 
42.51, 0.094091, , 
42.53, 0.094262, , 
42.54, 0.094472, , 
42.56, 0.094365, , 
42.58, 0.094119, , 
42.59, 0.093988, , 
42.61, 0.093897, , 
42.63, 0.093774, , 
42.64, 0.093754, , 
42.66, 0.093798, , 
42.68, 0.093933, , 
42.69, 0.094036, , 
42.71, 0.093973, , 
42.73, 0.093671, , 
42.74, 0.093283, , 
42.76, 0.092894, , 
42.78, 0.092252, , 
42.79, 0.091613, , 
42.81, 0.091054, , 
42.83, 0.090547, , 
42.84, 0.090396, , 
42.86, 0.090555, , 
42.88, 0.090682, , 
42.89, 0.091138, , 
42.91, 0.091812, , 
42.93, 0.092391, , 
42.94, 0.092644, , 
42.96, 0.092597, , 
42.98, 0.092632, , 
42.99, 0.092728, , 
43.01, 0.092807, , 
43.03, 0.092593, , 
43.04, 0.092375, , 
43.06, 0.092224, , 
43.08, 0.092327, , 
43.09, 0.092609, , 
43.11, 0.092712, , 
43.13, 0.092700, , 
43.14, 0.092747, , 
43.16, 0.092938, , 
43.18, 0.092954, , 
43.19, 0.092692, , 
43.21, 0.092589, , 
43.23, 0.092648, , 
43.24, 0.092874, , 
43.26, 0.093061, , 
43.28, 0.092981, , 
43.29, 0.092759, , 
43.31, 0.092581, , 
43.33, 0.092712, , 
43.34, 0.092854, , 
43.36, 0.092866, , 
43.38, 0.092823, , 
43.39, 0.092866, , 
43.41, 0.092708, , 
43.43, 0.092216, , 
43.44, 0.092089, , 
43.46, 0.092307, , 
43.48, 0.092696, , 
43.49, 0.092946, , 
43.51, 0.092934, , 
43.53, 0.092648, , 
43.54, 0.092533, , 
43.56, 0.092783, , 
43.58, 0.092965, , 
43.60, 0.092898, , 
43.61, 0.092652, , 
43.63, 0.092462, , 
43.64, 0.092402, , 
43.66, 0.092739, , 
43.68, 0.093049, , 
43.69, 0.093180, , 
43.71, 0.093334, , 
43.73, 0.093473, , 
43.74, 0.093326, , 
43.76, 0.093076, , 
43.78, 0.093132, , 
43.79, 0.093310, , 
43.81, 0.093469, , 
43.83, 0.093473, , 
43.84, 0.093521, , 
43.86, 0.093572, , 
43.88, 0.093643, , 
43.89, 0.093834, , 
43.91, 0.093838, , 
43.93, 0.093723, , 
43.94, 0.093770, , 
43.96, 0.093953, , 
43.98, 0.093913, , 
44.00, 0.093643, , 
44.01, 0.093532, , 
44.03, 0.093410, , 
44.04, 0.093469, , 
44.06, 0.093548, , 
44.08, 0.093643, , 
44.09, 0.093647, , 
44.11, 0.093711, , 
44.13, 0.094012, , 
44.14, 0.094131, , 
44.16, 0.094171, , 
44.18, 0.094349, , 
44.19, 0.094674, , 
44.21, 0.094773, , 
44.23, 0.094571, , 
44.24, 0.094528, , 
44.26, 0.094702, , 
44.28, 0.095035, , 
44.29, 0.095245, , 
44.31, 0.095269, , 
44.33, 0.095122, , 
44.34, 0.095206, , 
44.36, 0.095531, , 
44.38, 0.095697, , 
44.40, 0.095761, , 
44.41, 0.095951, , 
44.43, 0.096086, , 
44.44, 0.096114, , 
44.46, 0.096213, , 
44.48, 0.096399, , 
44.49, 0.096613, , 
44.51, 0.096879, , 
44.53, 0.097073, , 
44.54, 0.096974, , 
44.56, 0.096792, , 
44.58, 0.097117, , 
44.59, 0.097517, , 
44.61, 0.097795, , 
44.63, 0.097965, , 
44.64, 0.097914, , 
44.66, 0.097993, , 
44.68, 0.098374, , 
44.69, 0.098619, , 
44.71, 0.098707, , 
44.73, 0.098818, , 
44.74, 0.099052, , 
44.76, 0.099163, , 
44.78, 0.099135, , 
44.79, 0.099286, , 
44.81, 0.099603, , 
44.83, 0.100007, , 
44.84, 0.100261, , 
44.86, 0.100364, , 
44.88, 0.100412, , 
44.89, 0.100590, , 
44.91, 0.101014, , 
44.93, 0.101371, , 
44.94, 0.101498, , 
44.96, 0.101577, , 
44.98, 0.101760, , 
44.99, 0.102029, , 
45.01, 0.102394, , 
45.03, 0.102446, , 
45.04, 0.102517, , 
45.06, 0.102878, , 
45.08, 0.103433, , 
45.09, 0.103742, , 
45.11, 0.104000, , 
45.13, 0.104468, , 
45.14, 0.105023, , 
45.16, 0.105534, , 
45.18, 0.105816, , 
45.19, 0.106149, , 
45.21, 0.106478, , 
45.23, 0.106843, , 
45.24, 0.107311, , 
45.26, 0.107648, , 
45.28, 0.108008, , 
45.29, 0.108476, , 
45.31, 0.109075, , 
45.33, 0.109527, , 
45.34, 0.109729, , 
45.36, 0.110145, , 
45.38, 0.110657, , 
45.39, 0.111216, , 
45.41, 0.111779, , 
45.43, 0.112354, , 
45.44, 0.112663, , 
45.46, 0.112976, , 
45.48, 0.113520, , 
45.49, 0.114051, , 
45.51, 0.114654, , 
45.53, 0.115185, , 
45.54, 0.115760, , 
45.56, 0.116208, , 
45.58, 0.116410, , 
45.59, 0.116826, , 
45.61, 0.117445, , 
45.63, 0.118234, , 
45.64, 0.118868, , 
45.66, 0.119269, , 
45.68, 0.119689, , 
45.69, 0.120145, , 
45.71, 0.120815, , 
45.73, 0.121342, , 
45.75, 0.121830, , 
45.76, 0.122338, , 
45.78, 0.122560, , 
45.79, 0.123099, , 
45.81, 0.123440, , 
45.83, 0.123499, , 
45.84, 0.123880, , 
45.86, 0.124439, , 
45.88, 0.125010, , 
45.89, 0.125323, , 
45.91, 0.125621, , 
45.93, 0.126211, , 
45.94, 0.126862, , 
45.96, 0.127294, , 
45.98, 0.127536, , 
45.99, 0.127706, , 
46.01, 0.127841, , 
46.03, 0.127877, , 
46.04, 0.128118, , 
46.06, 0.128364, , 
46.08, 0.128721, , 
46.09, 0.129197, , 
46.11, 0.129677, , 
46.13, 0.129823, , 
46.15, 0.129760, , 
46.16, 0.129934, , 
46.18, 0.130224, , 
46.19, 0.130450, , 
46.21, 0.130374, , 
46.23, 0.130133, , 
46.24, 0.130117, , 
46.26, 0.130299, , 
46.28, 0.130604, , 
46.29, 0.130704, , 
46.31, 0.130803, , 
46.33, 0.131009, , 
46.34, 0.131235, , 
46.36, 0.131128, , 
46.38, 0.130636, , 
46.39, 0.130343, , 
46.41, 0.130442, , 
46.43, 0.130656, , 
46.44, 0.130696, , 
46.46, 0.130541, , 
46.48, 0.130117, , 
46.49, 0.129871, , 
46.51, 0.129847, , 
46.53, 0.129768, , 
46.55, 0.129562, , 
46.56, 0.129451, , 
46.58, 0.129304, , 
46.59, 0.128864, , 
46.61, 0.128491, , 
46.63, 0.128158, , 
46.64, 0.128071, , 
46.66, 0.128079, , 
46.68, 0.127888, , 
46.69, 0.127329, , 
46.71, 0.126616, , 
46.73, 0.126453, , 
46.74, 0.126366, , 
46.76, 0.126084, , 
46.78, 0.125537, , 
46.79, 0.124970, , 
46.81, 0.124526, , 
46.83, 0.124316, , 
46.84, 0.124015, , 
46.86, 0.123567, , 
46.88, 0.123281, , 
46.89, 0.123027, , 
46.91, 0.122560, , 
46.93, 0.121901, , 
46.94, 0.121473, , 
46.96, 0.121315, , 
46.98, 0.121140, , 
46.99, 0.120748, , 
47.01, 0.120232, , 
47.03, 0.119550, , 
47.04, 0.119170, , 
47.06, 0.118999, , 
47.08, 0.118555, , 
47.09, 0.117952, , 
47.11, 0.117362, , 
47.13, 0.116961, , 
47.14, 0.116565, , 
47.16, 0.116255, , 
47.18, 0.115784, , 
47.19, 0.115431, , 
47.21, 0.115042, , 
47.23, 0.114483, , 
47.24, 0.113880, , 
47.26, 0.113325, , 
47.28, 0.113254, , 
47.29, 0.113187, , 
47.31, 0.112929, , 
47.33, 0.112489, , 
47.34, 0.111981, , 
47.36, 0.111608, , 
47.38, 0.111208, , 
47.39, 0.110843, , 
47.41, 0.110431, , 
47.43, 0.109971, , 
47.44, 0.109785, , 
47.46, 0.109618, , 
47.48, 0.109218, , 
47.49, 0.108710, , 
47.51, 0.108373, , 
47.53, 0.108250, , 
47.54, 0.108068, , 
47.56, 0.107735, , 
47.58, 0.107267, , 
47.59, 0.106890, , 
47.61, 0.106577, , 
47.63, 0.106383, , 
47.64, 0.106077, , 
47.66, 0.105689, , 
47.68, 0.105463, , 
47.69, 0.105328, , 
47.71, 0.104987, , 
47.73, 0.104428, , 
47.74, 0.104043, , 
47.76, 0.104012, , 
47.78, 0.104012, , 
47.79, 0.103762, , 
47.81, 0.103461, , 
47.83, 0.103001, , 
47.84, 0.102715, , 
47.86, 0.102664, , 
47.88, 0.102537, , 
47.89, 0.102331, , 
47.91, 0.102097, , 
47.93, 0.101867, , 
47.94, 0.101522, , 
47.96, 0.101335, , 
47.98, 0.101201, , 
47.99, 0.101157, , 
48.01, 0.101153, , 
48.03, 0.100832, , 
48.04, 0.100090, , 
48.06, 0.099555, , 
48.08, 0.099690, , 
48.09, 0.099781, , 
48.11, 0.099654, , 
48.13, 0.099404, , 
48.14, 0.099222, , 
48.16, 0.099099, , 
48.18, 0.098897, , 
48.19, 0.098802, , 
48.21, 0.098608, , 
48.23, 0.098179, , 
48.24, 0.098116, , 
48.26, 0.098128, , 
48.28, 0.097890, , 
48.30, 0.097529, , 
48.31, 0.097648, , 
48.33, 0.097799, , 
48.34, 0.097811, , 
48.36, 0.097636, , 
48.38, 0.097394, , 
48.39, 0.097271, , 
48.41, 0.097212, , 
48.43, 0.097244, , 
48.44, 0.097168, , 
48.46, 0.096776, , 
48.48, 0.096661, , 
48.49, 0.096748, , 
48.51, 0.096716, , 
48.53, 0.096494, , 
48.54, 0.096478, , 
48.56, 0.096562, , 
48.58, 0.096617, , 
48.59, 0.096510, , 
48.61, 0.096411, , 
48.63, 0.096248, , 
48.64, 0.096177, , 
48.66, 0.096284, , 
48.68, 0.096244, , 
48.70, 0.096094, , 
48.71, 0.096102, , 
48.73, 0.096007, , 
48.74, 0.095761, , 
48.76, 0.095646, , 
48.78, 0.095519, , 
48.79, 0.095225, , 
48.81, 0.094702, , 
48.83, 0.094274, , 
48.84, 0.093957, , 
48.86, 0.093497, , 
48.88, 0.093548, , 
48.89, 0.093671, , 
48.91, 0.093723, , 
48.93, 0.094080, , 
48.94, 0.094821, , 
48.96, 0.095229, , 
48.98, 0.095380, , 
48.99, 0.095515, , 
49.01, 0.095630, , 
49.03, 0.095820, , 
49.04, 0.095995, , 
49.06, 0.095999, , 
49.08, 0.095749, , 
49.09, 0.095511, , 
49.11, 0.095800, , 
49.13, 0.096161, , 
49.14, 0.096264, , 
49.16, 0.096225, , 
49.18, 0.096217, , 
49.19, 0.096248, , 
49.21, 0.096129, , 
49.23, 0.095892, , 
49.24, 0.095713, , 
49.26, 0.095788, , 
49.28, 0.096229, , 
49.29, 0.096601, , 
49.31, 0.096621, , 
49.33, 0.096506, , 
49.34, 0.096689, , 
49.36, 0.096994, , 
49.38, 0.097164, , 
49.39, 0.097160, , 
49.41, 0.097053, , 
49.43, 0.096716, , 
49.44, 0.096546, , 
49.46, 0.096609, , 
49.48, 0.096732, , 
49.49, 0.097137, , 
49.51, 0.097553, , 
49.53, 0.097858, , 
49.54, 0.097779, , 
49.56, 0.097474, , 
49.58, 0.097489, , 
49.59, 0.097759, , 
49.61, 0.097985, , 
49.63, 0.097878, , 
49.64, 0.097795, , 
49.66, 0.097779, , 
49.68, 0.097930, , 
49.69, 0.098274, , 
49.71, 0.098500, , 
49.73, 0.098726, , 
49.74, 0.099048, , 
49.76, 0.099190, , 
49.78, 0.099163, , 
49.79, 0.099218, , 
49.81, 0.099278, , 
49.83, 0.099365, , 
49.84, 0.099666, , 
49.86, 0.099952, , 
49.88, 0.100079, , 
49.89, 0.100130, , 
49.91, 0.100598, , 
49.93, 0.101074, , 
49.94, 0.101320, , 
