Gradient Profiler Text Data File: 4.24.140214_r1_s1.csv
Date: 2014-02-14
Time: 17:32:53

User: MK
Experiment name: test
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: 11 10.0% to 50.0% w/v
Time: 3
w2t: 1 x 10^0
Sample Volume: 0.9 ml
Number of Tubes: 6
Volume per mm: 0.143 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event Mark Delay
UV Wavelength: 254 nm
Samples / sec: 12 Hz
EM1 Speed: 0.20 mm/sec
Distance: 72.00 mm
Number: 1
Dead Volume: 0.241868 ml; Distance due to Dead Volume: 1.69 mm
Total Distance: 72.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
30.43, 0.200153, , 
30.44, 0.199566, , 
30.46, 0.199059, , 
30.48, 0.198563, , 
30.49, 0.197814, , 
30.51, 0.197163, , 
30.53, 0.196228, , 
30.54, 0.195669, , 
30.56, 0.195248, , 
30.58, 0.194717, , 
30.59, 0.194087, , 
30.61, 0.193496, , 
30.63, 0.192735, , 
30.64, 0.192053, , 
30.66, 0.191426, , 
30.68, 0.190935, , 
30.70, 0.190467, , 
30.71, 0.190062, , 
30.73, 0.189353, , 
30.74, 0.188461, , 
30.76, 0.187668, , 
30.78, 0.186946, , 
30.79, 0.186506, , 
30.81, 0.185931, , 
30.83, 0.185352, , 
30.84, 0.184999, , 
30.86, 0.184353, , 
30.88, 0.183956, , 
30.89, 0.183453, , 
30.91, 0.182993, , 
30.93, 0.182541, , 
30.94, 0.181990, , 
30.96, 0.181367, , 
30.98, 0.180899, , 
30.99, 0.180471, , 
31.01, 0.180027, , 
31.03, 0.179591, , 
31.04, 0.178770, , 
31.06, 0.177874, , 
31.08, 0.176272, , 
31.09, 0.175471, , 
31.11, 0.175309, , 
31.13, 0.174853, , 
31.14, 0.174084, , 
31.16, 0.173422, , 
31.18, 0.172938, , 
31.19, 0.173077, , 
31.21, 0.173192, , 
31.23, 0.172974, , 
31.24, 0.172684, , 
31.26, 0.172105, , 
31.28, 0.171534, , 
31.29, 0.171027, , 
31.31, 0.170809, , 
31.33, 0.170603, , 
31.34, 0.170273, , 
31.36, 0.169806, , 
31.38, 0.169294, , 
31.39, 0.168870, , 
31.41, 0.168132, , 
31.43, 0.167791, , 
31.44, 0.167324, , 
31.46, 0.166832, , 
31.48, 0.166463, , 
31.49, 0.166138, , 
31.51, 0.165749, , 
31.53, 0.164925, , 
31.54, 0.164310, , 
31.56, 0.163811, , 
31.58, 0.163378, , 
31.59, 0.162907, , 
31.61, 0.162328, , 
31.63, 0.161638, , 
31.64, 0.161114, , 
31.66, 0.160805, , 
31.68, 0.160361, , 
31.69, 0.159806, , 
31.71, 0.159338, , 
31.73, 0.159005, , 
31.74, 0.158573, , 
31.76, 0.157863, , 
31.78, 0.157165, , 
31.79, 0.156741, , 
31.81, 0.156630, , 
31.83, 0.156539, , 
31.84, 0.156198, , 
31.86, 0.155829, , 
31.88, 0.155334, , 
31.89, 0.155231, , 
31.91, 0.155127, , 
31.93, 0.154846, , 
31.94, 0.154549, , 
31.96, 0.154200, , 
31.98, 0.153645, , 
31.99, 0.153078, , 
32.01, 0.152756, , 
32.03, 0.152622, , 
32.05, 0.152669, , 
32.06, 0.152614, , 
32.08, 0.152178, , 
32.09, 0.151622, , 
32.11, 0.151460, , 
32.13, 0.151468, , 
32.14, 0.151321, , 
32.16, 0.150929, , 
32.18, 0.150560, , 
32.19, 0.150255, , 
32.21, 0.150060, , 
32.23, 0.150025, , 
32.24, 0.149751, , 
32.26, 0.149180, , 
32.28, 0.148867, , 
32.29, 0.148871, , 
32.31, 0.148839, , 
32.33, 0.148665, , 
32.34, 0.148609, , 
32.36, 0.148609, , 
32.38, 0.148593, , 
32.39, 0.148387, , 
32.41, 0.148090, , 
32.43, 0.147812, , 
32.45, 0.147630, , 
32.46, 0.147586, , 
32.48, 0.147336, , 
32.49, 0.147003, , 
32.51, 0.146880, , 
32.53, 0.146884, , 
32.54, 0.146619, , 
32.56, 0.146064, , 
32.58, 0.145612, , 
32.59, 0.145409, , 
32.61, 0.145382, , 
32.63, 0.145223, , 
32.64, 0.144886, , 
32.66, 0.144497, , 
32.68, 0.143970, , 
32.69, 0.143855, , 
32.71, 0.143701, , 
32.73, 0.143490, , 
32.74, 0.143288, , 
32.76, 0.143145, , 
32.78, 0.142860, , 
32.79, 0.142436, , 
32.81, 0.142126, , 
32.83, 0.141948, , 
32.85, 0.141996, , 
32.86, 0.141944, , 
32.88, 0.141639, , 
32.89, 0.141084, , 
32.91, 0.140901, , 
32.93, 0.140992, , 
32.94, 0.140937, , 
32.96, 0.140501, , 
32.98, 0.139886, , 
32.99, 0.139617, , 
33.01, 0.139327, , 
33.03, 0.139379, , 
33.04, 0.139319, , 
33.06, 0.139101, , 
33.08, 0.138875, , 
33.09, 0.138610, , 
33.11, 0.138146, , 
33.13, 0.137591, , 
33.14, 0.137262, , 
33.16, 0.137059, , 
33.18, 0.136659, , 
33.19, 0.136258, , 
33.21, 0.135854, , 
33.23, 0.135568, , 
33.24, 0.135307, , 
33.26, 0.134930, , 
33.28, 0.134557, , 
33.29, 0.134157, , 
33.31, 0.134006, , 
33.33, 0.134034, , 
33.34, 0.133776, , 
33.36, 0.133174, , 
33.38, 0.132591, , 
33.39, 0.132278, , 
33.41, 0.132250, , 
33.43, 0.132139, , 
33.44, 0.131901, , 
33.46, 0.131623, , 
33.48, 0.131207, , 
33.49, 0.131104, , 
33.51, 0.130830, , 
33.53, 0.130454, , 
33.54, 0.130212, , 
33.56, 0.130061, , 
33.58, 0.129768, , 
33.59, 0.129125, , 
33.61, 0.128816, , 
33.63, 0.128725, , 
33.64, 0.128943, , 
33.66, 0.128975, , 
33.68, 0.128709, , 
33.69, 0.128360, , 
33.71, 0.128194, , 
33.73, 0.128400, , 
33.74, 0.128491, , 
33.76, 0.128321, , 
33.78, 0.128095, , 
33.79, 0.128075, , 
33.81, 0.128063, , 
33.83, 0.128031, , 
33.84, 0.128099, , 
33.86, 0.128245, , 
33.88, 0.128602, , 
33.89, 0.128808, , 
33.91, 0.128705, , 
33.93, 0.128511, , 
33.94, 0.128578, , 
33.96, 0.128753, , 
33.98, 0.128709, , 
33.99, 0.128578, , 
34.01, 0.128582, , 
34.03, 0.128673, , 
34.04, 0.128979, , 
34.06, 0.129237, , 
34.08, 0.129292, , 
34.09, 0.129256, , 
34.11, 0.129359, , 
34.13, 0.129665, , 
34.14, 0.129669, , 
34.16, 0.129439, , 
34.18, 0.129233, , 
34.19, 0.129355, , 
34.21, 0.129728, , 
34.23, 0.129926, , 
34.24, 0.129958, , 
34.26, 0.129764, , 
34.28, 0.129744, , 
34.29, 0.129946, , 
34.31, 0.130101, , 
34.33, 0.130224, , 
34.34, 0.130458, , 
34.36, 0.130692, , 
34.38, 0.130525, , 
34.39, 0.130252, , 
34.41, 0.130101, , 
34.43, 0.130311, , 
34.44, 0.130878, , 
34.46, 0.131156, , 
34.48, 0.131235, , 
34.49, 0.131163, , 
34.51, 0.131136, , 
34.53, 0.131274, , 
34.54, 0.131282, , 
34.56, 0.131386, , 
34.58, 0.131604, , 
34.60, 0.131893, , 
34.61, 0.131889, , 
34.63, 0.131608, , 
34.64, 0.131540, , 
34.66, 0.131659, , 
34.68, 0.131949, , 
34.69, 0.132040, , 
34.71, 0.131941, , 
34.73, 0.131754, , 
34.74, 0.131576, , 
34.76, 0.131794, , 
34.78, 0.131925, , 
34.79, 0.131909, , 
34.81, 0.131822, , 
34.83, 0.131826, , 
34.84, 0.131758, , 
34.86, 0.131655, , 
34.88, 0.131659, , 
34.89, 0.131691, , 
34.91, 0.131873, , 
34.93, 0.132004, , 
34.94, 0.131806, , 
34.96, 0.131417, , 
34.98, 0.131267, , 
35.00, 0.131580, , 
35.01, 0.131814, , 
35.03, 0.131933, , 
35.04, 0.132012, , 
35.06, 0.132151, , 
35.08, 0.132381, , 
35.09, 0.132646, , 
35.11, 0.132841, , 
35.13, 0.132979, , 
35.14, 0.133209, , 
35.16, 0.133606, , 
35.18, 0.133669, , 
35.19, 0.133697, , 
35.21, 0.133963, , 
35.23, 0.134347, , 
35.24, 0.134661, , 
35.26, 0.134585, , 
35.28, 0.134617, , 
35.29, 0.134823, , 
35.31, 0.135323, , 
35.33, 0.136104, , 
35.34, 0.136480, , 
35.36, 0.136782, , 
35.38, 0.137242, , 
35.40, 0.138058, , 
35.41, 0.138538, , 
35.43, 0.138748, , 
35.44, 0.139117, , 
35.46, 0.139744, , 
35.48, 0.140489, , 
35.49, 0.141032, , 
35.51, 0.141575, , 
35.53, 0.142123, , 
35.54, 0.142761, , 
35.56, 0.143772, , 
35.58, 0.144513, , 
35.59, 0.145207, , 
35.61, 0.145953, , 
35.63, 0.147047, , 
35.64, 0.147864, , 
35.66, 0.148486, , 
35.68, 0.149358, , 
35.69, 0.150469, , 
35.71, 0.152007, , 
35.73, 0.153165, , 
35.74, 0.154132, , 
35.76, 0.154842, , 
35.78, 0.156242, , 
35.79, 0.157950, , 
35.81, 0.159350, , 
35.83, 0.160662, , 
35.84, 0.161975, , 
35.86, 0.163438, , 
35.88, 0.164841, , 
35.89, 0.166427, , 
35.91, 0.167871, , 
35.93, 0.169480, , 
35.94, 0.171241, , 
35.96, 0.173271, , 
35.98, 0.174563, , 
35.99, 0.175935, , 
36.01, 0.177823, , 
36.03, 0.180305, , 
36.04, 0.182362, , 
36.06, 0.184258, , 
36.08, 0.186086, , 
36.09, 0.187913, , 
36.11, 0.190320, , 
36.13, 0.192417, , 
36.14, 0.194352, , 
36.16, 0.196263, , 
36.18, 0.198385, , 
36.19, 0.200978, , 
36.21, 0.202956, , 
36.23, 0.204816, , 
36.24, 0.206763, , 
36.26, 0.208662, , 
36.28, 0.211041, , 
36.29, 0.213011, , 
36.31, 0.215105, , 
36.33, 0.216683, , 
36.34, 0.219415, , 
36.36, 0.222004, , 
36.38, 0.223887, , 
36.39, 0.225731, , 
36.41, 0.227436, , 
36.43, 0.229378, , 
36.44, 0.230719, , 
36.46, 0.232852, , 
36.48, 0.234699, , 
36.49, 0.236706, , 
36.51, 0.239247, , 
36.53, 0.241218, , 
36.54, 0.242919, , 
36.56, 0.244298, , 
36.58, 0.245666, , 
36.59, 0.247716, , 
36.61, 0.249385, , 
36.63, 0.251007, , 
36.64, 0.252660, , 
36.66, 0.254350, , 
36.68, 0.256062, , 
36.69, 0.257280, , 
36.71, 0.258671, , 
36.73, 0.260130, , 
36.75, 0.261966, , 
36.76, 0.263318, , 
36.78, 0.264313, , 
36.79, 0.265213, , 
36.81, 0.266458, , 
36.83, 0.268025, , 
36.84, 0.269139, , 
36.86, 0.270007, , 
36.88, 0.270748, , 
36.89, 0.271351, , 
36.91, 0.272660, , 
36.93, 0.273583, , 
36.94, 0.274372, , 
36.96, 0.274979, , 
36.98, 0.275439, , 
36.99, 0.276085, , 
37.01, 0.276327, , 
37.03, 0.276581, , 
37.04, 0.277025, , 
37.06, 0.277711, , 
37.08, 0.278198, , 
37.09, 0.277913, , 
37.11, 0.277417, , 
37.13, 0.277263, , 
37.15, 0.277671, , 
37.16, 0.277861, , 
37.18, 0.277624, , 
37.19, 0.277481, , 
37.21, 0.277802, , 
37.23, 0.278817, , 
37.24, 0.279245, , 
37.26, 0.278995, , 
37.28, 0.278821, , 
37.29, 0.278873, , 
37.31, 0.278988, , 
37.33, 0.278865, , 
37.34, 0.278619, , 
37.36, 0.278329, , 
37.38, 0.277885, , 
37.39, 0.277564, , 
37.41, 0.277116, , 
37.43, 0.276553, , 
37.44, 0.276149, , 
37.46, 0.275839, , 
37.48, 0.275082, , 
37.49, 0.274154, , 
37.51, 0.273349, , 
37.53, 0.272731, , 
37.55, 0.272124, , 
37.56, 0.271514, , 
37.58, 0.270848, , 
37.59, 0.269666, , 
37.61, 0.268992, , 
37.63, 0.268199, , 
37.64, 0.267390, , 
37.66, 0.266522, , 
37.68, 0.265622, , 
37.69, 0.264662, , 
37.71, 0.263544, , 
37.73, 0.262601, , 
37.74, 0.261689, , 
37.76, 0.260943, , 
37.78, 0.260031, , 
37.79, 0.258945, , 
37.81, 0.257704, , 
37.83, 0.256673, , 
37.84, 0.255848, , 
37.86, 0.254877, , 
37.88, 0.253794, , 
37.89, 0.252486, , 
37.91, 0.251015, , 
37.93, 0.249742, , 
37.94, 0.248620, , 
37.96, 0.247455, , 
37.98, 0.246126, , 
37.99, 0.244933, , 
38.01, 0.243882, , 
38.03, 0.242423, , 
38.04, 0.241127, , 
38.06, 0.240040, , 
38.08, 0.239049, , 
38.09, 0.238022, , 
38.11, 0.236595, , 
38.13, 0.235512, , 
38.14, 0.233776, , 
38.16, 0.232852, , 
38.18, 0.231987, , 
38.19, 0.231056, , 
38.21, 0.229902, , 
38.23, 0.228685, , 
38.24, 0.227495, , 
38.26, 0.225973, , 
38.28, 0.224795, , 
38.29, 0.223701, , 
38.31, 0.222777, , 
38.33, 0.222047, , 
38.34, 0.221112, , 
38.36, 0.220049, , 
38.38, 0.218808, , 
38.39, 0.217741, , 
38.41, 0.216794, , 
38.43, 0.215561, , 
38.44, 0.214494, , 
38.46, 0.213519, , 
38.48, 0.212496, , 
38.49, 0.211465, , 
38.51, 0.210192, , 
38.53, 0.208959, , 
38.54, 0.207809, , 
38.56, 0.206854, , 
38.58, 0.205839, , 
38.59, 0.205062, , 
38.61, 0.203547, , 
38.63, 0.202056, , 
38.64, 0.200883, , 
38.66, 0.200058, , 
38.68, 0.199277, , 
38.69, 0.198428, , 
38.71, 0.197481, , 
38.73, 0.196541, , 
38.74, 0.195621, , 
38.76, 0.194852, , 
38.78, 0.194079, , 
38.79, 0.193262, , 
38.81, 0.192489, , 
38.83, 0.191498, , 
38.84, 0.190269, , 
38.86, 0.189392, , 
38.88, 0.188663, , 
38.90, 0.187862, , 
38.91, 0.186978, , 
38.93, 0.185780, , 
38.94, 0.184523, , 
38.96, 0.183707, , 
38.98, 0.182985, , 
38.99, 0.182279, , 
39.01, 0.181462, , 
39.03, 0.180590, , 
39.04, 0.179750, , 
39.06, 0.178857, , 
39.08, 0.178279, , 
39.09, 0.177688, , 
39.11, 0.177113, , 
39.13, 0.176550, , 
39.14, 0.175781, , 
39.16, 0.174885, , 
39.18, 0.173945, , 
39.19, 0.173326, , 
39.21, 0.172835, , 
39.23, 0.172113, , 
39.24, 0.171360, , 
39.26, 0.170495, , 
39.28, 0.169695, , 
39.30, 0.169076, , 
39.31, 0.168842, , 
39.33, 0.168370, , 
39.34, 0.167740, , 
39.36, 0.167133, , 
39.38, 0.166459, , 
39.39, 0.165769, , 
39.41, 0.165020, , 
39.43, 0.164481, , 
39.44, 0.164076, , 
39.46, 0.163581, , 
39.48, 0.163065, , 
39.49, 0.162482, , 
39.51, 0.161987, , 
39.53, 0.161289, , 
39.54, 0.160738, , 
39.56, 0.160167, , 
39.58, 0.159643, , 
39.59, 0.159295, , 
39.61, 0.159076, , 
39.63, 0.158513, , 
39.64, 0.157594, , 
39.66, 0.157015, , 
39.68, 0.156567, , 
39.70, 0.156178, , 
39.71, 0.155738, , 
39.73, 0.155005, , 
39.74, 0.154223, , 
39.76, 0.153843, , 
39.78, 0.153454, , 
39.79, 0.152994, , 
39.81, 0.152471, , 
39.83, 0.151884, , 
39.84, 0.151281, , 
39.86, 0.150619, , 
39.88, 0.150183, , 
39.89, 0.149747, , 
39.91, 0.149438, , 
39.93, 0.149263, , 
39.94, 0.148887, , 
39.96, 0.148121, , 
39.98, 0.147245, , 
39.99, 0.146948, , 
40.01, 0.146908, , 
40.03, 0.146781, , 
40.04, 0.146512, , 
40.06, 0.146262, , 
40.08, 0.145976, , 
40.09, 0.145588, , 
40.11, 0.145354, , 
40.13, 0.145120, , 
40.14, 0.144906, , 
40.16, 0.144747, , 
40.18, 0.144478, , 
40.19, 0.144085, , 
40.21, 0.143645, , 
40.23, 0.143486, , 
40.24, 0.143467, , 
40.26, 0.142951, , 
40.28, 0.142285, , 
40.29, 0.141793, , 
40.31, 0.141627, , 
40.33, 0.141556, , 
40.34, 0.141441, , 
40.36, 0.140953, , 
40.38, 0.140211, , 
40.39, 0.139918, , 
40.41, 0.139997, , 
40.43, 0.139847, , 
40.44, 0.139403, , 
40.46, 0.139220, , 
40.48, 0.139196, , 
40.49, 0.139062, , 
40.51, 0.138828, , 
40.53, 0.138606, , 
40.54, 0.138273, , 
40.56, 0.137789, , 
40.58, 0.137333, , 
40.59, 0.137000, , 
40.61, 0.136762, , 
40.63, 0.136730, , 
40.64, 0.136710, , 
40.66, 0.136306, , 
40.68, 0.135687, , 
40.69, 0.135331, , 
40.71, 0.135255, , 
40.73, 0.135251, , 
40.74, 0.135093, , 
40.76, 0.134672, , 
40.78, 0.134189, , 
40.79, 0.134046, , 
40.81, 0.134137, , 
40.83, 0.134113, , 
40.84, 0.133911, , 
40.86, 0.133689, , 
40.88, 0.133507, , 
40.89, 0.133205, , 
40.91, 0.133051, , 
40.93, 0.132916, , 
40.94, 0.132777, , 
40.96, 0.132749, , 
40.98, 0.132690, , 
40.99, 0.132408, , 
41.01, 0.132127, , 
41.03, 0.132194, , 
41.04, 0.132424, , 
41.06, 0.132607, , 
41.08, 0.132444, , 
41.09, 0.132258, , 
41.11, 0.132226, , 
41.13, 0.132305, , 
41.14, 0.132369, , 
41.16, 0.132079, , 
41.18, 0.131540, , 
41.19, 0.131401, , 
41.21, 0.131536, , 
41.23, 0.131540, , 
41.24, 0.131425, , 
41.26, 0.131370, , 
41.28, 0.131441, , 
41.29, 0.131592, , 
41.31, 0.131667, , 
41.33, 0.131730, , 
41.34, 0.131770, , 
41.36, 0.131861, , 
41.38, 0.132135, , 
41.39, 0.132210, , 
41.41, 0.132222, , 
41.43, 0.132365, , 
41.45, 0.132615, , 
41.46, 0.132555, , 
41.48, 0.132337, , 
41.49, 0.132404, , 
41.51, 0.132642, , 
41.53, 0.132936, , 
41.54, 0.133114, , 
41.56, 0.133098, , 
41.58, 0.132864, , 
41.59, 0.132888, , 
41.61, 0.133348, , 
41.63, 0.133542, , 
41.64, 0.133634, , 
41.66, 0.133804, , 
41.68, 0.134038, , 
41.69, 0.133971, , 
41.71, 0.133745, , 
41.73, 0.133844, , 
41.74, 0.134117, , 
41.76, 0.134498, , 
41.78, 0.134819, , 
41.79, 0.134768, , 
41.81, 0.134661, , 
41.83, 0.134910, , 
41.85, 0.135319, , 
41.86, 0.135517, , 
41.88, 0.135624, , 
41.89, 0.135672, , 
41.91, 0.135703, , 
41.93, 0.135949, , 
41.94, 0.136282, , 
41.96, 0.136552, , 
41.98, 0.136798, , 
41.99, 0.137147, , 
42.01, 0.137579, , 
42.03, 0.137642, , 
42.04, 0.137698, , 
42.06, 0.138011, , 
42.08, 0.138455, , 
42.09, 0.138911, , 
42.11, 0.139165, , 
42.13, 0.139391, , 
42.14, 0.139625, , 
42.16, 0.140132, , 
42.18, 0.140731, , 
42.19, 0.141088, , 
42.21, 0.141389, , 
42.23, 0.141841, , 
42.24, 0.142241, , 
42.26, 0.142210, , 
42.28, 0.142170, , 
42.29, 0.142614, , 
42.31, 0.143332, , 
42.33, 0.144137, , 
42.34, 0.144664, , 
42.36, 0.145168, , 
42.38, 0.145501, , 
42.39, 0.146091, , 
42.41, 0.146797, , 
42.43, 0.147213, , 
42.44, 0.147673, , 
42.46, 0.148371, , 
42.48, 0.149224, , 
42.49, 0.149549, , 
42.51, 0.149985, , 
42.53, 0.150611, , 
42.54, 0.151496, , 
42.56, 0.152610, , 
42.58, 0.153367, , 
42.59, 0.154025, , 
42.61, 0.154473, , 
42.63, 0.155262, , 
42.64, 0.156218, , 
42.66, 0.156967, , 
42.68, 0.157772, , 
42.69, 0.158728, , 
42.71, 0.159826, , 
42.73, 0.160651, , 
42.74, 0.161499, , 
42.76, 0.162419, , 
42.78, 0.163608, , 
42.79, 0.164976, , 
42.81, 0.166499, , 
42.83, 0.167216, , 
42.84, 0.168311, , 
42.86, 0.169667, , 
42.88, 0.171566, , 
42.89, 0.172997, , 
42.91, 0.174349, , 
42.93, 0.175717, , 
42.94, 0.176752, , 
42.96, 0.178838, , 
42.98, 0.180356, , 
42.99, 0.181926, , 
43.01, 0.183552, , 
43.03, 0.185249, , 
43.04, 0.187287, , 
43.06, 0.188373, , 
43.08, 0.190181, , 
43.09, 0.191965, , 
43.11, 0.193734, , 
43.13, 0.195153, , 
43.14, 0.196053, , 
43.16, 0.197350, , 
43.18, 0.198730, , 
43.19, 0.200244, , 
43.21, 0.202346, , 
43.23, 0.204003, , 
43.24, 0.205870, , 
43.26, 0.208142, , 
43.28, 0.210973, , 
43.29, 0.212520, , 
43.31, 0.215010, , 
43.33, 0.217063, , 
43.34, 0.219177, , 
43.36, 0.221445, , 
43.38, 0.223046, , 
43.39, 0.224743, , 
43.41, 0.226080, , 
43.43, 0.228435, , 
43.44, 0.230766, , 
43.46, 0.232574, , 
43.48, 0.234267, , 
43.49, 0.236119, , 
43.51, 0.238070, , 
43.53, 0.239679, , 
43.54, 0.241408, , 
43.56, 0.242974, , 
43.58, 0.244608, , 
43.60, 0.246658, , 
43.61, 0.248248, , 
43.63, 0.249294, , 
43.64, 0.250916, , 
43.66, 0.252450, , 
43.68, 0.254334, , 
43.69, 0.255709, , 
43.71, 0.257022, , 
43.73, 0.258354, , 
43.74, 0.259218, , 
43.76, 0.260888, , 
43.78, 0.262077, , 
43.79, 0.263219, , 
43.81, 0.264393, , 
43.83, 0.265578, , 
43.84, 0.266780, , 
43.86, 0.267327, , 
43.88, 0.268151, , 
43.89, 0.269079, , 
43.91, 0.270114, , 
43.93, 0.271093, , 
43.94, 0.271740, , 
43.96, 0.272295, , 
43.98, 0.272572, , 
44.00, 0.273238, , 
44.01, 0.273889, , 
44.03, 0.274495, , 
44.04, 0.275038, , 
44.06, 0.275562, , 
44.08, 0.276018, , 
44.09, 0.276073, , 
44.11, 0.276061, , 
44.13, 0.276268, , 
44.14, 0.276533, , 
44.16, 0.276458, , 
44.18, 0.276006, , 
44.19, 0.275839, , 
44.21, 0.275903, , 
44.23, 0.276085, , 
44.24, 0.276117, , 
44.26, 0.275820, , 
44.28, 0.275494, , 
44.29, 0.275356, , 
44.31, 0.275372, , 
44.33, 0.275027, , 
44.34, 0.274372, , 
44.36, 0.273774, , 
44.38, 0.273266, , 
44.40, 0.272862, , 
44.41, 0.272469, , 
44.43, 0.272041, , 
44.44, 0.271292, , 
44.46, 0.270903, , 
44.48, 0.270320, , 
44.49, 0.269511, , 
44.51, 0.268655, , 
44.53, 0.267969, , 
44.54, 0.267180, , 
44.56, 0.265800, , 
44.58, 0.264627, , 
44.59, 0.263687, , 
44.61, 0.263108, , 
44.63, 0.262466, , 
44.64, 0.261724, , 
44.66, 0.260412, , 
44.68, 0.259544, , 
44.69, 0.258727, , 
44.71, 0.257688, , 
44.73, 0.256629, , 
44.74, 0.255531, , 
44.76, 0.254246, , 
44.78, 0.252843, , 
44.79, 0.251479, , 
44.81, 0.250452, , 
44.83, 0.249477, , 
44.84, 0.248561, , 
44.86, 0.247661, , 
44.88, 0.246142, , 
44.89, 0.244766, , 
44.91, 0.243616, , 
44.93, 0.242621, , 
44.94, 0.241674, , 
44.96, 0.240167, , 
44.98, 0.238589, , 
44.99, 0.237114, , 
45.01, 0.236194, , 
45.03, 0.235128, , 
45.04, 0.233998, , 
45.06, 0.232792, , 
45.08, 0.231646, , 
45.09, 0.230727, , 
45.11, 0.229077, , 
45.13, 0.227935, , 
45.14, 0.226746, , 
45.16, 0.225659, , 
45.18, 0.224648, , 
45.19, 0.223312, , 
45.21, 0.222293, , 
45.23, 0.220620, , 
45.24, 0.219609, , 
45.26, 0.218471, , 
45.28, 0.216774, , 
45.29, 0.215343, , 
45.31, 0.214193, , 
45.33, 0.213451, , 
45.34, 0.212246, , 
45.36, 0.211116, , 
45.38, 0.209982, , 
45.39, 0.208876, , 
45.41, 0.207893, , 
45.43, 0.206735, , 
45.44, 0.205744, , 
45.46, 0.204023, , 
45.48, 0.202841, , 
45.49, 0.201818, , 
45.51, 0.200680, , 
45.53, 0.199610, , 
45.54, 0.198555, , 
45.56, 0.197770, , 
45.58, 0.196565, , 
45.59, 0.195506, , 
45.61, 0.194535, , 
45.63, 0.193547, , 
45.64, 0.192774, , 
45.66, 0.192100, , 
45.68, 0.190812, , 
45.69, 0.189591, , 
45.71, 0.188710, , 
45.73, 0.187981, , 
45.75, 0.187120, , 
45.76, 0.186288, , 
45.78, 0.185304, , 
45.79, 0.184337, , 
45.81, 0.183691, , 
45.83, 0.182922, , 
45.84, 0.182172, , 
45.86, 0.181458, , 
45.88, 0.180844, , 
45.89, 0.180051, , 
45.91, 0.178945, , 
45.93, 0.178199, , 
45.94, 0.177660, , 
45.96, 0.177275, , 
45.98, 0.176843, , 
45.99, 0.175971, , 
46.01, 0.175023, , 
46.03, 0.174139, , 
46.04, 0.173699, , 
46.06, 0.173358, , 
46.08, 0.172759, , 
46.09, 0.172093, , 
46.11, 0.171510, , 
46.13, 0.170987, , 
46.15, 0.170353, , 
46.16, 0.169742, , 
46.18, 0.169032, , 
46.19, 0.168557, , 
46.21, 0.168299, , 
46.23, 0.167819, , 
46.24, 0.167133, , 
46.26, 0.166305, , 
46.28, 0.165860, , 
46.29, 0.165690, , 
46.31, 0.165397, , 
46.33, 0.165024, , 
46.34, 0.164671, , 
46.36, 0.164271, , 
46.38, 0.163811, , 
46.39, 0.163307, , 
46.41, 0.162732, , 
46.43, 0.162126, , 
46.44, 0.161848, , 
46.46, 0.161753, , 
46.48, 0.161237, , 
46.49, 0.160686, , 
46.51, 0.160413, , 
46.53, 0.160206, , 
46.55, 0.159873, , 
46.56, 0.159528, , 
46.58, 0.159152, , 
46.59, 0.158827, , 
46.61, 0.158724, , 
46.63, 0.158395, , 
46.64, 0.157974, , 
46.66, 0.157724, , 
46.68, 0.157613, , 
46.69, 0.157399, , 
46.71, 0.157011, , 
46.73, 0.156852, , 
46.74, 0.156769, , 
46.76, 0.156844, , 
46.78, 0.156900, , 
46.79, 0.156658, , 
46.81, 0.156238, , 
46.83, 0.156095, , 
46.84, 0.156095, , 
46.86, 0.156119, , 
46.88, 0.156075, , 
46.89, 0.155984, , 
46.91, 0.155829, , 
46.93, 0.155726, , 
46.94, 0.155770, , 
46.96, 0.155813, , 
46.98, 0.155928, , 
46.99, 0.156119, , 
47.01, 0.156269, , 
47.03, 0.155956, , 
47.04, 0.155619, , 
47.06, 0.155710, , 
47.08, 0.155984, , 
47.09, 0.156115, , 
47.11, 0.156079, , 
47.13, 0.155849, , 
47.14, 0.155643, , 
47.16, 0.155928, , 
47.18, 0.156321, , 
47.19, 0.156416, , 
47.21, 0.156472, , 
47.23, 0.156638, , 
47.24, 0.156698, , 
47.26, 0.156404, , 
47.28, 0.156321, , 
47.29, 0.156464, , 
47.31, 0.156884, , 
47.33, 0.157328, , 
47.34, 0.157546, , 
47.36, 0.157550, , 
47.38, 0.157602, , 
47.39, 0.158065, , 
47.41, 0.158561, , 
47.43, 0.158775, , 
47.44, 0.158831, , 
47.46, 0.159128, , 
47.48, 0.159473, , 
47.49, 0.159731, , 
47.51, 0.160036, , 
47.53, 0.160218, , 
47.54, 0.160540, , 
47.56, 0.160968, , 
47.58, 0.161424, , 
47.59, 0.161626, , 
47.61, 0.161745, , 
47.63, 0.162181, , 
47.64, 0.162645, , 
47.66, 0.163053, , 
47.68, 0.163303, , 
47.69, 0.163704, , 
47.71, 0.164148, , 
47.73, 0.164544, , 
47.74, 0.165103, , 
47.76, 0.165345, , 
47.78, 0.165432, , 
47.79, 0.165987, , 
47.81, 0.166729, , 
